assessment_id,legal_unit_id_type,legal_unit_id
763,SIRET,32337904000716
763,SIRET,32337904000583
763,SIRET,32337904000609
763,SIRET,32337904000740
763,SIRET,32337904000773
763,SIRET,32337904000443
763,SIRET,32337904000385
763,SIRET,32337904000534
763,SIRET,32337904000864
763,SIRET,32337904000468
763,SIRET,32337904000898
763,SIRET,32337904000666
763,SIRET,32337904000633
763,SIRET,32337904000831
763,SIRET,32337904000690
763,SIRET,32337904000906
763,SIRET,32337904000757
763,SIRET,32337904000732
763,SIRET,32337904000625
763,SIRET,32337904000575
763,SIRET,32337904000914
763,SIRET,32337904000526
763,SIRET,32337904000674
763,SIRET,32337904000641
763,SIRET,32337904000492
763,SIRET,32337904000807
763,SIRET,32337904000393
763,SIRET,32337904000849
763,SIRET,32337904000658
763,SIRET,32337904000880
763,SIRET,32337904000856
763,SIRET,32337904000948
763,SIRET,32337904000708
763,SIREN,775713704
765,SIREN,327355160
765,SIREN,083273551
765,SIREN,532735516
765,SIREN,332735516
765,SIREN,932735516
765,SIREN,632735516
765,SIRET,32735516000364
765,SIRET,32735516000026
765,SIRET,32735516000042
765,SIRET,08327355160000
765,SIRET,32735516000075
765,SIRET,32735516000083
765,SIRET,32735516000117
765,SIRET,32735516000208
765,SIRET,32735516000125
765,SIRET,32735516000133
765,SIRET,53273551600016
765,SIRET,53273551600017
765,SIRET,32735516000190
765,SIRET,32735516000257
765,SIRET,32735516000273
765,SIRET,32735516000299
765,SIRET,32735516000380
765,SIRET,32735516000398
765,SIRET,32735516000406
765,SIRET,32735516000430
765,SIRET,32735516000422
765,SIRET,32735516000067
765,SIRET,33273551600059
765,SIRET,32735516000539
765,SIRET,32735516000513
765,SIRET,32735516000455
765,SIRET,32735516000554
765,SIRET,32735516000505
765,SIRET,32735516000547
765,SIRET,32735516000521
765,SIRET,93273551600056
765,SIRET,63273551600057
767,SIREN,392469268
767,SIRET,39246926800115
767,SIRET,39246926800107
767,SIRET,39246926800156
767,SIRET,39246926800131
767,SIRET,39246926800198
767,SIRET,39246926800073
767,SIRET,39246926800099
767,SIRET,39246926800040
767,SIRET,39246926800032
767,SIRET,39246926800024
767,SIRET,39246926800172
767,SIRET,39246926800123
767,SIRET,39246926800057
767,SIRET,39246926800065
768,SIREN,321502049
769,SIREN,477181010
769,SIRET,47718101000729
771,SIREN,778596502
773,SIREN,946750650
775,SIREN,722065638
777,SIREN,309892230
777,SIREN,310161385
777,SIREN,508009560
777,SIREN,534681408
777,SIRET,30989223000454
777,SIRET,30989223000199
777,SIRET,31016138500011
777,SIRET,50800956000030
777,SIRET,50800956000022
777,SIRET,53468140800025
777,SIRET,53468140800041
777,SIRET,30989223000116
777,SIRET,30989223000413
777,SIRET,30989223000553
777,SIRET,30989223000546
777,SIRET,30989223000512
777,SIRET,30989223000504
777,SIRET,30989223000488
777,SIRET,30989223000470
777,SIRET,30989223000462
777,SIRET,30989223000140
777,SIRET,30989223000017
777,SIRET,30989223000561
777,SIRET,30989223000520
777,SIRET,30989223000538
778,SIREN,778740001
781,SIREN,537978603
781,SIRET,53797860300018
782,SIREN,433935764
783,SIREN,274400027
783,SIREN,836184403
785,SIREN,315334011
788,SIREN,493479489
789,SIREN,196256890
789,SIREN,265600056
789,SIRET,26560005600013
789,SIRET,26560005600245
789,SIRET,26560005600138
789,SIRET,26560005600237
789,SIRET,26560005600161
789,SIRET,26560005600062
789,SIRET,26560005600252
789,SIRET,26560005600294
789,SIRET,26560005600229
789,SIRET,26560005600039
789,SIRET,26560005600070
789,SIRET,26560005600302
789,SIRET,26560005600096
789,SIRET,26560005600195
789,SIRET,26560005600047
789,SIRET,26560005600278
789,SIRET,26560005600088
789,SIRET,26560005600054
789,SIRET,26560005600179
789,SIRET,26560005600187
789,SIRET,26560005600211
789,SIRET,26560005600310
789,SIRET,26560005600120
790,SIREN,057806150
790,SIREN,801950692
790,SIREN,800898314
790,SIREN,800898249
790,SIRET,05780615000017
790,SIRET,80195069200013
790,SIRET,80089831400011
790,SIRET,80089824900019
792,SIREN,552049447
792,SIREN,412280737
792,SIRET,55204944791146
792,SIRET,41228073700310
792,SIREN,808332670
793,SIREN,388021156
794,SIREN,266700111
797,SIREN,782021307
797,SIRET,78202130700015
797,SIRET,78202130700031
797,SIRET,78202130700049
797,SIRET,78202130700056
797,SIRET,78202130700064
797,SIRET,78202130700114
797,SIRET,78202130700023
797,SIRET,78202130700080
797,SIRET,78202130700098
799,SIREN,260200076
800,SIREN,388021156
801,SIREN,620100081
802,SIREN,130008121
804,SIREN,503681801
804,SIREN,806120788
804,SIREN,417552460
804,SIREN,327124921
804,SIREN,439151606
804,SIREN,516550043
804,SIREN,950498501
804,SIREN,538738303
804,SIREN,808892749
804,SIREN,450426424
804,SIREN,835750100
804,SIREN,382236214
804,SIREN,433622032
804,SIREN,338479553
804,SIREN,800417255
804,SIREN,515550028
804,SIREN,429987415
804,SIREN,327629572
804,SIREN,349180166
804,SIRET,80612078800039
804,SIRET,41755246000095
804,SIRET,32712492100047
804,SIRET,43915160600019
804,SIRET,51655004300017
804,SIRET,95049850100010
804,SIRET,53873830300030
804,SIRET,80889274900017
804,SIRET,45042642400013
804,SIRET,83575010000017
804,SIRET,38223621400013
804,SIRET,43362203200012
804,SIRET,33847955300012
804,SIRET,80041725500018
804,SIRET,51555002800010
804,SIRET,42998741500024
804,SIRET,32762957200022
804,SIRET,34918016600028
805,SIREN,389191982
805,SIREN,420284226
805,SIRET,38919198200278
805,SIRET,38919198200146
805,SIRET,38919198200021
805,SIRET,38919198200039
805,SIRET,38919198200070
805,SIRET,38919198200260
805,SIRET,38919198200054
805,SIRET,38919198200138
805,SIRET,38919198200088
805,SIRET,38919198200047
805,SIRET,38919198200310
805,SIRET,38919198200294
805,SIRET,38919198200328
805,SIRET,42028422600024
806,SIREN,352948434
806,SIRET,35294843400019
807,SIREN,399361468
808,SIREN,388021156
811,SIREN,266706027
813,SIREN,308148691
817,SIREN,387744493
821,SIREN,265702803
824,SIREN,266800036
826,SIREN,311098487
829,SIREN,265400200
830,SIREN,985520154
831,SIREN,266209337
832,SIREN,351442082
832,SIRET,35144208200407
832,SIRET,35144208200126
832,SIRET,35144208200415
832,SIRET,35144208200019
833,SIREN,260200340
834,SIREN,753993542
838,SIREN,487625436
839,SIREN,571722669
840,SIREN,434004198
841,SIREN,383168481
843,SIREN,280112004
846,SIREN,382017143
847,SIREN,916920697
849,SIREN,775629132
852,SIREN,266209295
853,SIREN,779306471
854,SIREN,444212955
857,SIREN,287500060
858,SIREN,428677124
858,SIRET,42867712400292
859,SIREN,337280226
863,SIREN,421110198
863,SIRET,42111019800015
864,SIREN,305151409
864,SIRET,30515140900136
864,SIRET,30515140900029
864,SIRET,30515140900078
864,SIRET,30515140900086
864,SIRET,30515140900102
864,SIRET,30515140900052
864,SIRET,30515140900110
864,SIRET,30515140900094
864,SIRET,30515140900128
867,SIREN,428611719
868,SIREN,443177233
871,SIREN,353669419
872,SIREN,402682991
872,SIRET,40268299100011
872,SIRET,40268299100367
872,SIRET,40268299100110
872,SIRET,40268299100326
872,SIRET,40268299100334
872,SIRET,40268299100391
872,SIRET,40268299100102
872,SIRET,40268299100383
872,SIRET,40268299100359
872,SIRET,40268299100375
875,SIREN,380992255
876,SIREN,582056149
876,SIRET,58205614900419
876,SIRET,58205614900120
876,SIRET,58205614900849
876,SIRET,58205614900831
876,SIRET,58205614900591
876,SIRET,58205614900674
876,SIRET,58205614900781
876,SIRET,58205614900815
876,SIRET,58205614900773
876,SIRET,58205614900484
876,SIRET,58205614900559
876,SIRET,58205614900682
876,SIRET,58205614900518
876,SIRET,58205614900708
876,SIRET,58205614900369
876,SIRET,58205614900666
876,SIRET,58205614900754
876,SIRET,58205614900641
876,SIRET,58205614900625
876,SIRET,58205614900740
876,SIRET,58205614900500
876,SIRET,58205614900856
876,SIRET,58205614900211
876,SIRET,58205614900765
876,SIRET,58205614900807
876,SIRET,58205614900278
876,SIRET,58205614900823
876,SIRET,58205614900690
878,SIREN,380347591
879,SIREN,775690621
883,SIREN,488727298
884,SIREN,393162433
884,SIREN,379639867
884,SIREN,875751091
884,SIREN,428213292
884,SIREN,428214423
884,SIREN,419694369
885,SIREN,542044524
889,SIREN,441921962
889,SIREN,775685399
889,SIREN,441921913
889,SIREN,477901714
889,SIREN,441922002
889,SIREN,440363588
890,SIREN,333583466
894,SIREN,130006364
895,SIREN,775665599
896,SIREN,519881791
896,SIRET,51988179100080
896,SIRET,51988179100072
896,SIRET,51988179100049
896,SIRET,51988179100106
896,SIRET,51988179100103
896,SIRET,51988179100122
896,SIRET,51988179100148
897,SIREN,315013359
897,SIRET,31501335900155
899,SIREN,403119431
901,SIREN,339379984
904,SIREN,702055187
905,SIREN,795329580
906,SIREN,973505357
907,SIREN,318883238
908,SIREN,688203173
911,SIREN,775684897
912,SIREN,377917067
913,SIREN,484982012
913,SIREN,489626135
913,SIREN,338526726
913,SIREN,304849094
913,SIREN,351637889
914,SIREN,722003464
914,SIRET,72200346400145
915,SIREN,500569405
915,SIRET,50056940503239
915,SIRET,50056940502884
915,SIRET,50056940502462
915,SIRET,50056940502025
915,SIRET,50056940503312
915,SIRET,50056940502876
915,SIRET,50056940502454
915,SIRET,50056940502017
915,SIRET,50056940503304
915,SIRET,50056940502868
915,SIRET,50056940502447
915,SIRET,50056940502009
915,SIRET,50056940503296
915,SIRET,50056940502850
915,SIRET,50056940502439
915,SIRET,50056940501993
915,SIRET,50056940503288
915,SIRET,50056940502843
915,SIRET,50056940502421
915,SIRET,50056940501977
915,SIRET,50056940503262
915,SIRET,50056940502835
915,SIRET,50056940502413
915,SIRET,50056940501969
915,SIRET,50056940503254
915,SIRET,50056940502827
915,SIRET,50056940502405
915,SIRET,50056940501951
915,SIRET,50056940503247
915,SIRET,50056940502819
915,SIRET,50056940502397
915,SIRET,50056940501936
915,SIRET,50056940503221
915,SIRET,50056940502801
915,SIRET,50056940502389
915,SIRET,50056940501928
915,SIRET,50056940503213
915,SIRET,50056940502793
915,SIRET,50056940502371
915,SIRET,50056940501894
915,SIRET,50056940503205
915,SIRET,50056940502785
915,SIRET,50056940502363
915,SIRET,50056940501878
915,SIRET,50056940503197
915,SIRET,50056940502777
915,SIRET,50056940502348
915,SIRET,50056940501860
915,SIRET,50056940503189
915,SIRET,50056940502769
915,SIRET,50056940502330
915,SIRET,50056940501852
915,SIRET,50056940503171
915,SIRET,50056940502751
915,SIRET,50056940502322
915,SIRET,50056940501845
915,SIRET,50056940503163
915,SIRET,50056940502744
915,SIRET,50056940502314
915,SIRET,50056940501837
915,SIRET,50056940503148
915,SIRET,50056940502736
915,SIRET,50056940502306
915,SIRET,50056940501829
915,SIRET,50056940503130
915,SIRET,50056940502728
915,SIRET,50056940502298
915,SIRET,50056940501803
915,SIRET,50056940503122
915,SIRET,50056940502710
915,SIRET,50056940502280
915,SIRET,50056940501795
915,SIRET,50056940503114
915,SIRET,50056940502702
915,SIRET,50056940502272
915,SIRET,50056940501779
915,SIRET,50056940503106
915,SIRET,50056940502694
915,SIRET,50056940502264
915,SIRET,50056940501761
915,SIRET,50056940503098
915,SIRET,50056940502686
915,SIRET,50056940502256
915,SIRET,50056940501753
915,SIRET,50056940503080
915,SIRET,50056940502678
915,SIRET,50056940502249
915,SIRET,50056940501746
915,SIRET,50056940503072
915,SIRET,50056940502660
915,SIRET,50056940502231
915,SIRET,50056940501738
915,SIRET,50056940503064
915,SIRET,50056940502652
915,SIRET,50056940502223
915,SIRET,50056940501720
915,SIRET,50056940503056
915,SIRET,50056940502645
915,SIRET,50056940502207
915,SIRET,50056940501712
915,SIRET,50056940503049
915,SIRET,50056940502637
915,SIRET,50056940502199
915,SIRET,50056940501704
915,SIRET,50056940503031
915,SIRET,50056940502629
915,SIRET,50056940502181
915,SIRET,50056940501696
915,SIRET,50056940503023
915,SIRET,50056940502611
915,SIRET,50056940502173
915,SIRET,50056940501688
915,SIRET,50056940503015
915,SIRET,50056940502595
915,SIRET,50056940502165
915,SIRET,50056940501670
915,SIRET,50056940503007
915,SIRET,50056940502587
915,SIRET,50056940502157
915,SIRET,50056940501662
915,SIRET,50056940502991
915,SIRET,50056940502579
915,SIRET,50056940502140
915,SIRET,50056940501654
915,SIRET,50056940502983
915,SIRET,50056940502561
915,SIRET,50056940502132
915,SIRET,50056940501647
915,SIRET,50056940502967
915,SIRET,50056940502553
915,SIRET,50056940502124
915,SIRET,50056940501639
915,SIRET,50056940502959
915,SIRET,50056940502546
915,SIRET,50056940502116
915,SIRET,50056940501621
915,SIRET,50056940502942
915,SIRET,50056940502520
915,SIRET,50056940502108
915,SIRET,50056940501613
915,SIRET,50056940502934
915,SIRET,50056940502512
915,SIRET,50056940502082
915,SIRET,50056940501605
915,SIRET,50056940502926
915,SIRET,50056940502504
915,SIRET,50056940502074
915,SIRET,50056940501597
915,SIRET,50056940502918
915,SIRET,50056940502496
915,SIRET,50056940502066
915,SIRET,50056940501589
915,SIRET,50056940502900
915,SIRET,50056940502488
915,SIRET,50056940502058
915,SIRET,50056940501571
915,SIRET,50056940502892
915,SIRET,50056940502470
915,SIRET,50056940502033
915,SIRET,50056940501563
915,SIRET,50056940501548
915,SIRET,50056940501068
915,SIRET,50056940500615
915,SIRET,50056940500169
915,SIRET,50056940501530
915,SIRET,50056940501050
915,SIRET,50056940500607
915,SIRET,50056940500151
915,SIRET,50056940501522
915,SIRET,50056940501043
915,SIRET,50056940500599
915,SIRET,50056940500144
915,SIRET,50056940501506
915,SIRET,50056940501035
915,SIRET,50056940500581
915,SIRET,50056940500136
915,SIRET,50056940501498
915,SIRET,50056940501027
915,SIRET,50056940500573
915,SIRET,50056940500128
915,SIRET,50056940501480
915,SIRET,50056940501019
915,SIRET,50056940500565
915,SIRET,50056940500102
915,SIRET,50056940501472
915,SIRET,50056940501001
915,SIRET,50056940500557
915,SIRET,50056940500086
915,SIRET,50056940501464
915,SIRET,50056940500995
915,SIRET,50056940500540
915,SIRET,50056940500078
915,SIRET,50056940501456
915,SIRET,50056940500987
915,SIRET,50056940500532
915,SIRET,50056940500060
915,SIRET,50056940501449
915,SIRET,50056940500979
915,SIRET,50056940500524
915,SIRET,50056940500052
915,SIRET,50056940501431
915,SIRET,50056940500961
915,SIRET,50056940500516
915,SIRET,50056940500037
915,SIRET,50056940501415
915,SIRET,50056940500953
915,SIRET,50056940500508
915,SIRET,50056940500029
915,SIRET,50056940501407
915,SIRET,50056940500946
915,SIRET,50056940500490
915,SIRET,50056940501399
915,SIRET,50056940500938
915,SIRET,50056940500482
915,SIRET,50056940501381
915,SIRET,50056940500920
915,SIRET,50056940500474
915,SIRET,50056940501365
915,SIRET,50056940500912
915,SIRET,50056940500466
915,SIRET,50056940501357
915,SIRET,50056940500896
915,SIRET,50056940500458
915,SIRET,50056940501340
915,SIRET,50056940500888
915,SIRET,50056940500441
915,SIRET,50056940501332
915,SIRET,50056940500870
915,SIRET,50056940500433
915,SIRET,50056940501324
915,SIRET,50056940500862
915,SIRET,50056940500409
915,SIRET,50056940501316
915,SIRET,50056940500854
915,SIRET,50056940500391
915,SIRET,50056940501308
915,SIRET,50056940500839
915,SIRET,50056940500383
915,SIRET,50056940501290
915,SIRET,50056940500821
915,SIRET,50056940500375
915,SIRET,50056940501282
915,SIRET,50056940500813
915,SIRET,50056940500367
915,SIRET,50056940501266
915,SIRET,50056940500797
915,SIRET,50056940500359
915,SIRET,50056940501258
915,SIRET,50056940500789
915,SIRET,50056940500342
915,SIRET,50056940501233
915,SIRET,50056940500771
915,SIRET,50056940500334
915,SIRET,50056940501225
915,SIRET,50056940500763
915,SIRET,50056940500326
915,SIRET,50056940501209
915,SIRET,50056940500755
915,SIRET,50056940500292
915,SIRET,50056940501191
915,SIRET,50056940500730
915,SIRET,50056940500284
915,SIRET,50056940501183
915,SIRET,50056940500722
915,SIRET,50056940500268
915,SIRET,50056940501175
915,SIRET,50056940500714
915,SIRET,50056940500250
915,SIRET,50056940501167
915,SIRET,50056940500706
915,SIRET,50056940500243
915,SIRET,50056940501159
915,SIRET,50056940500698
915,SIRET,50056940500235
915,SIRET,50056940501134
915,SIRET,50056940500680
915,SIRET,50056940500227
915,SIRET,50056940501126
915,SIRET,50056940500672
915,SIRET,50056940500219
915,SIRET,50056940501118
915,SIRET,50056940500656
915,SIRET,50056940500201
915,SIRET,50056940501100
915,SIRET,50056940500649
915,SIRET,50056940500193
915,SIRET,50056940501084
915,SIRET,50056940500631
915,SIRET,50056940500185
915,SIRET,50056940501076
915,SIRET,50056940500623
915,SIRET,50056940500177
917,SIREN,530675222
918,SIREN,319427399
920,SIREN,380484766
921,SIREN,339946469
924,SIREN,197537426
927,SIREN,400767786
929,SIREN,265906958
930,SIREN,801250531
934,SIREN,305234320
939,SIREN,414119735
940,SIREN,323438028
944,SIREN,632050019
944,SIREN,632054029
946,SIREN,266209691
948,SIREN,310391503
949,SIREN,327280368
951,SIREN,428579130
952,SIREN,086380730
958,SIREN,562036624
959,SIREN,409722956
960,SIREN,325685139
961,SIREN,599815073
964,SIREN,344103270
964,SIREN,347727950
965,SIREN,572025526
965,SIREN,775667363
965,SIREN,342397270
970,SIREN,602055311
971,SIREN,493394662
976,SIREN,479918526
976,SIRET,47991852600035
976,SIRET,47991852600043
976,SIRET,47991852600050
976,SIRET,47991852600076
979,SIREN,673620399
980,SIREN,429955297
988,SIREN,558501912
992,SIREN,775621014
996,SIREN,268000148
998,SIREN,402959886
999,SIREN,442528873
1001,SIREN,308491521
1002,SIREN,572139996
1004,SIREN,302588462
1006,SIREN,440767549
1009,SIREN,379134166
1016,SIREN,379208077
1016,SIREN,311043194
1016,SIREN,602045288
1016,SIREN,302079462
1016,SIREN,435520028
1016,SIREN,542014428
1020,SIREN,545620114
1022,SIREN,781172952
1025,SIREN,261927206
1027,SIREN,776531568
1031,SIREN,352600456
1035,SIREN,781446521
1036,SIREN,266700228
1037,SIREN,857200521
1037,SIRET,85720052100022
1037,SIRET,85720052100089
1038,SIREN,264203969
1039,SIREN,382587558
1039,SIREN,722000395
1039,SIREN,380885129
1039,SIREN,384030680
1041,SIREN,254001977
1042,SIREN,325821072
1043,SIREN,632045837
1044,SIREN,775565088
1045,SIREN,196811665
1046,SIREN,781452511
1046,SIRET,78145251109161
1046,SIRET,78145251106233
1046,SIRET,78145251100012
1046,SIRET,78145251105698
1046,SIRET,78145251105805
1046,SIRET,78145251109526
1046,SIRET,78145251104196
1046,SIRET,78145251104139
1046,SIRET,78145251105003
1046,SIRET,78145251104980
1046,SIRET,78145251105961
1046,SIRET,78145251100814
1048,SIREN,332564954
1049,SIREN,779558501
1049,SIRET,77955850100150
1049,SIRET,77955850100457
1049,SIRET,77955850100382
1049,SIRET,77955850100390
1049,SIRET,77955850100481
1051,SIREN,261700397
1053,SIREN,130005481
1059,SIREN,266307867
1062,SIREN,552120222
1062,SIREN,057502270
1062,SIREN,054806542
1062,SIREN,325520385
1062,SIREN,302182258
1062,SIREN,754500551
1062,SIREN,825550098
1062,SIREN,855201463
1062,SIREN,456504851
1068,SIREN,180092025
1078,SIREN,378925150
1081,SIREN,429425150
1082,SIREN,262600133
1084,SIREN,332890359
1086,SIREN,382597821
1088,SIREN,411381346
1089,SIREN,260100284
1089,SIRET,26010028400017
1089,SIRET,26010028400025
1089,SIRET,26010028400033
1094,SIREN,745550111
1095,SIREN,779213867
1096,SIREN,415183896
1096,SIREN,529693186
1099,SIREN,287312003
1101,SIREN,260304936
1102,SIREN,572221034
1103,SIREN,263600090
1103,SIRET,26360009000017
1103,SIRET,26360009000066
1103,SIRET,26360009000108
1103,SIRET,26360009000025
1103,SIRET,26360009000033
1103,SIRET,26360009000041
1106,SIREN,477180186
1109,SIREN,262406002
1115,SIREN,920000650
1120,SIREN,552111809
1124,SIREN,780421434
1128,SIREN,537020216
1135,SIREN,183300086
1136,SIREN,501735328
1137,SIREN,266405679
1137,SIRET,26640567900017
1137,SIRET,26640567900066
1137,SIRET,26640567900132
1137,SIRET,26640567900231
1137,SIRET,26640567900256
1137,SIRET,26640567900264
1137,SIRET,26640567900033
1137,SIRET,26640567900041
1137,SIRET,26640567900090
1137,SIRET,26640567900140
1137,SIRET,26640567900108
1137,SIRET,26640567900116
1137,SIRET,26640567900249
1137,SIRET,26640567900165
1137,SIRET,26640567900173
1137,SIRET,26640567900181
1139,SIREN,622044501
1140,SIREN,389191800
1142,SIREN,349942458
1144,SIREN,130004328
1144,SIREN,263305591
1144,SIREN,465202596
1144,SIRET,13000432800022
1144,SIRET,26330559100095
1144,SIRET,46520259600024
1146,SIREN,335580809
1151,SIREN,389192030
1152,SIREN,180090045
1156,SIREN,339809527
1165,SIREN,775634249
1166,SIREN,518720925
1167,SIREN,265906974
1167,SIRET,26590697400018
1167,SIRET,26590697400034
1167,SIRET,26590697400026
1167,SIRET,26590697400059
1167,SIRET,26590697400067
1168,SIREN,937080414
1169,SIREN,542070958
1171,SIREN,381067784
1173,SIREN,421863259
1178,SIREN,391851557
1181,SIREN,793618828
1183,SIREN,389192030
1184,SIREN,389192030
1189,SIREN,266900257
1192,SIREN,057505539
1194,SIREN,287100010
1195,SIREN,780503918
1196,SIREN,262611098
1201,SIREN,269000030
1203,SIREN,267100337
1203,SIREN,507754059
1204,SIREN,401251566
1204,SIREN,301160750
1204,SIREN,442396032
1206,SIREN,344307384
1209,SIREN,261200208
1209,SIRET,26120020800013
1209,SIRET,26120020800054
1209,SIRET,26120020800039
1209,SIRET,26120020800070
1209,SIRET,26120020800021
1213,SIREN,326780541
1213,SIRET,32678054100016
1220,SIREN,668502966
1221,SIREN,199003567
1223,SIREN,857800692
1225,SIREN,443061304
1226,SIREN,808234801
1229,SIREN,494956774
1233,SIREN,509678959
1235,SIREN,327359980
1236,SIREN,409867942
1236,SIRET,40986794200370
1236,SIRET,40986794200024
1236,SIRET,40986794200412
1236,SIRET,40986794200115
1236,SIRET,40986794200016
1236,SIRET,40986794200040
1236,SIRET,40986794200495
1236,SIRET,40986794200107
1236,SIRET,40986794200503
1236,SIRET,40986794200461
1236,SIRET,40986794200511
1236,SIRET,40986794200529
1236,SIRET,40986794200487
1236,SIRET,40986794200396
1238,SIREN,535420533
1239,SIREN,538567793
1240,SIREN,261600340
1243,SIREN,775585003
1244,SIREN,262324700
1246,SIREN,488172347
1248,SIREN,435480520
1251,SIREN,562136036
1251,SIREN,568136036
1251,SIRET,56213603600216
1251,SIRET,56213603600380
1251,SIRET,56213603600836
1251,SIRET,56213603600828
1251,SIRET,56213603600810
1251,SIRET,56813603600588
1251,SIRET,56213603600752
1251,SIRET,56213603600604
1251,SIRET,56213603600729
1251,SIRET,56213603600745
1251,SIRET,56213603600844
1254,SIREN,712049618
1255,SIREN,439605734
1256,SIREN,775681091
1260,SIREN,562136036
1260,SIREN,568136036
1260,SIRET,56213603600216
1260,SIRET,56213603600380
1260,SIRET,56213603600836
1260,SIRET,56213603600828
1260,SIRET,56213603600810
1260,SIRET,56813603600588
1260,SIRET,56213603600752
1260,SIRET,56213603600604
1260,SIRET,56213603600729
1260,SIRET,56213603600745
1261,SIREN,306050188
1266,SIREN,775742919
1267,SIREN,475750337
1269,SIREN,414668194
1270,SIREN,265906818
1270,SIRET,26590681800017
1270,SIRET,26590681800033
1270,SIRET,26590681800041
1270,SIRET,26590681800124
1270,SIRET,26590681800025
1270,SIRET,26590681800058
1270,SIRET,26590681800074
1270,SIRET,26590681800090
1270,SIRET,26590681800108
1270,SIRET,26590681800132
1272,SIREN,265906933
1272,SIRET,26590693300014
1272,SIRET,26590693300022
1272,SIRET,26590693300030
1272,SIRET,26590693300105
1272,SIRET,26590693300113
1272,SIRET,26590693300089
1272,SIRET,26590693300048
1272,SIRET,26590693300031
1272,SIRET,26590693300055
1272,SIRET,26590693300007
1273,SIREN,622057594
1274,SIREN,421345638
1275,SIREN,608202727
1277,SIREN,331310870
1283,SIREN,262800048
1284,SIREN,263305849
1286,SIREN,428268023
1286,SIREN,428267249
1286,SIREN,428269104
1286,SIREN,383123874
1286,SIREN,400594412
1286,SIREN,342043528
1286,SIREN,414265165
1286,SIREN,424059822
1286,SIREN,332332386
1286,SIREN,552018020
1291,SIREN,602056749
1291,SIRET,60205674900172
1291,SIRET,60205674900297
1291,SIRET,60205674900115
1291,SIRET,60205674900032
1291,SIRET,60205674900099
1291,SIRET,60205674900081
1291,SIRET,60205674900123
1291,SIRET,60205674900156
1291,SIRET,60205674900321
1291,SIRET,60205674900339
1292,SIREN,404877086
1297,SIREN,262501752
1298,SIREN,263800302
1300,SIREN,288600224
1303,SIREN,380129866
1303,SIREN,437723844
1303,SIREN,379984891
1305,SIREN,200011385
1307,SIREN,302264262
1311,SIREN,180014045
1315,SIREN,200011385
1318,SIREN,509378386
1319,SIREN,383300597
1320,SIREN,784778029
1328,SIREN,435480546
1330,SIREN,265906735
1330,SIRET,26590673500013
1330,SIRET,26590673500034
1330,SIRET,26590673500237
1330,SIRET,26590673500039
1330,SIRET,26590673500146
1330,SIRET,26590673500245
1330,SIRET,26590673500047
1330,SIRET,26590673500062
1330,SIRET,26590673500070
1330,SIRET,26590673500088
1330,SIRET,26590673500104
1330,SIRET,26590673500203
1330,SIRET,26590673500120
1330,SIRET,26590673500294
1330,SIRET,26590673500302
1330,SIRET,26590673500310
1330,SIRET,26590673500153
1330,SIRET,26590673500161
1330,SIRET,26590673500195
1330,SIRET,26590673500211
1330,SIRET,26590673500229
1330,SIRET,26590673500252
1330,SIRET,26590673500260
1330,SIRET,26590673500286
1330,SIRET,26590673500278
1333,SIREN,759200751
1334,SIREN,756802328
1335,SIREN,056502248
1336,SIREN,302698873
1339,SIREN,776056467
1343,SIREN,269401345
1345,SIREN,722069366
1346,SIREN,183100213
1347,SIREN,268100013
1349,SIREN,308186758
1350,SIREN,776950446
1351,SIREN,316016930
1353,SIREN,775648280
1354,SIREN,779463223
1357,SIREN,180067019
1363,SIREN,451221295
1366,SIREN,383196656
1368,SIREN,702034004
1368,SIREN,702034398
1369,SIREN,225005024
1369,SIRET,22500502400081
1371,SIREN,602039299
1374,SIREN,582118675
1375,SIREN,786920306
1376,SIREN,200014801
1380,SIREN,307378489
1382,SIREN,420742660
1382,SIRET,42074266000012
1382,SIRET,42074266000095
1382,SIRET,42074266000046
1382,SIRET,42074266000061
1382,SIRET,42074266000079
1383,SIREN,428709786
1383,SIRET,42870978600043
1384,SIREN,314397712
1388,SIREN,264703612
1389,SIREN,433719812
1389,SIREN,445331192
1391,SIREN,130007842
1391,SIRET,13000784200011
1391,SIRET,13000784200018
1391,SIRET,13000784200037
1391,SIRET,13000784200045
1391,SIRET,13000784200052
1391,SIRET,13000784200060
1395,SIREN,521320408
1396,SIREN,408023398
1397,SIREN,219200268
1399,SIREN,954200838
1400,SIREN,572045540
1401,SIREN,775558968
1403,SIREN,501645196
1405,SIREN,260400163
1406,SIREN,312668601
1408,SIREN,410140057
1408,SIRET,41014005700028
1408,SIRET,41014005700036
1410,SIREN,775581242
1411,SIREN,324646090
1412,SIREN,410409460
1416,SIREN,480211671
1417,SIREN,265906982
1419,SIREN,426420162
1420,SIREN,789485869
1421,SIREN,400519005
1425,SIREN,015851793
1426,SIREN,267411031
1429,SIREN,400121463
1432,SIREN,320229644
1435,SIREN,430006643
1435,SIRET,43000664300034
1435,SIRET,43000664300042
1436,SIREN,268900057
1437,SIREN,261300065
1437,SIRET,26130006500016
1438,SIREN,188002000
1442,SIREN,568504161
1442,SIRET,56850416100015
1442,SIRET,56850416100010
1442,SIRET,56850416100011
1443,SIREN,187500095
1443,SIRET,18750009500026
1443,SIRET,18750009500067
1443,SIRET,18750009500109
1443,SIRET,18750009500141
1443,SIRET,18750009500133
1443,SIRET,18750009500042
1443,SIRET,18750009500125
